"Country Code","Series Code","Time","Value"
"HIC","SP.POP.TOTL",2016,1189954263
"HIC","SP.POP.TOTL",2015,1182932407
"HIC","SP.POP.TOTL",2014,1175992264.5
"HIC","SP.POP.TOTL",2013,1168863948
"HIC","SP.POP.TOTL",2012,1161912763
"HIC","SP.POP.TOTL",2011,1155001498
"HIC","SP.POP.TOTL",2010,1149513780
"HIC","SP.POP.TOTL",2009,1141986984
"HIC","SP.POP.TOTL",2008,1133635561
"HIC","SP.POP.TOTL",2007,1124300804
"HIC","SP.POP.TOTL",2006,1115521566
"HIC","SP.POP.TOTL",2005,1107240754
"HIC","SP.POP.TOTL",2004,1099536714
"HIC","SP.POP.TOTL",2003,1091996651
"HIC","SP.POP.TOTL",2002,1084822681
"HIC","SP.POP.TOTL",2001,1077634485
"HIC","SP.POP.TOTL",2000,1070496409
"HIC","SP.POP.TOTL",1999,1063829403
"HIC","SP.POP.TOTL",1998,1057108847
"HIC","SP.POP.TOTL",1997,1050343658
"HIC","SP.POP.TOTL",1996,1043361635
"HIC","SP.POP.TOTL",1995,1036155042
"HIC","SP.POP.TOTL",1994,1027255147
"HIC","SP.POP.TOTL",1993,1019867919
"HIC","SP.POP.TOTL",1992,1011955642
"HIC","SP.POP.TOTL",1991,1005572309
"HIC","SP.POP.TOTL",1990,997353719
"LIC","SP.POP.TOTL",2016,659272676
"LIC","SP.POP.TOTL",2015,641858608
"LIC","SP.POP.TOTL",2014,624759914
"LIC","SP.POP.TOTL",2013,607987351
"LIC","SP.POP.TOTL",2012,591576162
"LIC","SP.POP.TOTL",2011,575572515
"LIC","SP.POP.TOTL",2010,560007444
"LIC","SP.POP.TOTL",2009,544900284
"LIC","SP.POP.TOTL",2008,530237548
"LIC","SP.POP.TOTL",2007,515977457
"LIC","SP.POP.TOTL",2006,502059411
"LIC","SP.POP.TOTL",2005,488440913
"LIC","SP.POP.TOTL",2004,475094388
"LIC","SP.POP.TOTL",2003,462034389
"LIC","SP.POP.TOTL",2002,449310184
"LIC","SP.POP.TOTL",2001,436993814
"LIC","SP.POP.TOTL",2000,425129552
"LIC","SP.POP.TOTL",1999,413745647
"LIC","SP.POP.TOTL",1998,402805256
"LIC","SP.POP.TOTL",1997,392209889
"LIC","SP.POP.TOTL",1996,381823685
"LIC","SP.POP.TOTL",1995,371552946
"LIC","SP.POP.TOTL",1994,361356181
"LIC","SP.POP.TOTL",1993,351272293
"LIC","SP.POP.TOTL",1992,341387303
"LIC","SP.POP.TOTL",1991,331828071
"LIC","SP.POP.TOTL",1990,322686243
"LMC","SP.POP.TOTL",2016,3014788232
"LMC","SP.POP.TOTL",2015,2971878425
"LMC","SP.POP.TOTL",2014,2929010331
"LMC","SP.POP.TOTL",2013,2886312231
"LMC","SP.POP.TOTL",2012,2843577252
"LMC","SP.POP.TOTL",2011,2801003868
"LMC","SP.POP.TOTL",2010,2758222110
"LMC","SP.POP.TOTL",2009,2715510241
"LMC","SP.POP.TOTL",2008,2673217147
"LMC","SP.POP.TOTL",2007,2631091627
"LMC","SP.POP.TOTL",2006,2589147803
"LMC","SP.POP.TOTL",2005,2547388074
"LMC","SP.POP.TOTL",2004,2505778340
"LMC","SP.POP.TOTL",2003,2464278409
"LMC","SP.POP.TOTL",2002,2422909082
"LMC","SP.POP.TOTL",2001,2381689042
"LMC","SP.POP.TOTL",2000,2340560455
"LMC","SP.POP.TOTL",1999,2299561619
"LMC","SP.POP.TOTL",1998,2258829833
"LMC","SP.POP.TOTL",1997,2217923536
"LMC","SP.POP.TOTL",1996,2176829052
"LMC","SP.POP.TOTL",1995,2135719600
"LMC","SP.POP.TOTL",1994,2094605577
"LMC","SP.POP.TOTL",1993,2053272520
"LMC","SP.POP.TOTL",1992,2011509898
"LMC","SP.POP.TOTL",1991,1969598498
"LMC","SP.POP.TOTL",1990,1927824229
"UMC","SP.POP.TOTL",2016,2580012056
"UMC","SP.POP.TOTL",2015,2560700314
"UMC","SP.POP.TOTL",2014,2541465508
"UMC","SP.POP.TOTL",2013,2521914824
"UMC","SP.POP.TOTL",2012,2502482706
"UMC","SP.POP.TOTL",2011,2483420924
"UMC","SP.POP.TOTL",2010,2465137558
"UMC","SP.POP.TOTL",2009,2447175737
"UMC","SP.POP.TOTL",2008,2429212267
"UMC","SP.POP.TOTL",2007,2411858358
"UMC","SP.POP.TOTL",2006,2394751870
"UMC","SP.POP.TOTL",2005,2377231696
"UMC","SP.POP.TOTL",2004,2359418004
"UMC","SP.POP.TOTL",2003,2341591859
"UMC","SP.POP.TOTL",2002,2323489900
"UMC","SP.POP.TOTL",2001,2305023507
"UMC","SP.POP.TOTL",2000,2285496325
"UMC","SP.POP.TOTL",1999,2264681921
"UMC","SP.POP.TOTL",1998,2242422109
"UMC","SP.POP.TOTL",1997,2218956816
"UMC","SP.POP.TOTL",1996,2194617749
"UMC","SP.POP.TOTL",1995,2170366785
"UMC","SP.POP.TOTL",1994,2145574277
"UMC","SP.POP.TOTL",1993,2120460356
"UMC","SP.POP.TOTL",1992,2094901020
"UMC","SP.POP.TOTL",1991,2068489747
"UMC","SP.POP.TOTL",1990,2040239025
"HIC","SP.POP.1564.TO.ZS",2016,65.9948701954956
"HIC","SP.POP.1564.TO.ZS",2015,66.2383209205137
"HIC","SP.POP.1564.TO.ZS",2014,66.4985448780968
"HIC","SP.POP.1564.TO.ZS",2013,66.7399853355875
"HIC","SP.POP.1564.TO.ZS",2012,66.9553480041255
"HIC","SP.POP.1564.TO.ZS",2011,67.1390463839148
"HIC","SP.POP.1564.TO.ZS",2010,67.2968489325478
"HIC","SP.POP.1564.TO.ZS",2009,67.3829732124971
"HIC","SP.POP.1564.TO.ZS",2008,67.409912506724
"HIC","SP.POP.1564.TO.ZS",2007,67.3938617887858
"HIC","SP.POP.1564.TO.ZS",2006,67.3695076006272
"HIC","SP.POP.1564.TO.ZS",2005,67.3612760924609
"HIC","SP.POP.1564.TO.ZS",2004,67.3000514362255
"HIC","SP.POP.1564.TO.ZS",2003,67.2498574564006
"HIC","SP.POP.1564.TO.ZS",2002,67.2065796907676
"HIC","SP.POP.1564.TO.ZS",2001,67.1488404069891
"HIC","SP.POP.1564.TO.ZS",2000,67.0643469295493
"HIC","SP.POP.1564.TO.ZS",1999,67.0028621220119
