"Country Code","Series Code","Time","Value"
"ABW","SG.LAW.NODC.HR",2017,..
"AFG","SG.LAW.NODC.HR",2017,0
"AGO","SG.LAW.NODC.HR",2017,0
"ALB","SG.LAW.NODC.HR",2017,1
"AND","SG.LAW.NODC.HR",2017,..
"ARE","SG.LAW.NODC.HR",2017,0
"ARG","SG.LAW.NODC.HR",2017,1
"ARM","SG.LAW.NODC.HR",2017,0
"ASM","SG.LAW.NODC.HR",2017,..
"ATG","SG.LAW.NODC.HR",2017,1
"AUS","SG.LAW.NODC.HR",2017,1
"AUT","SG.LAW.NODC.HR",2017,1
"AZE","SG.LAW.NODC.HR",2017,1
"BDI","SG.LAW.NODC.HR",2017,1
"BEL","SG.LAW.NODC.HR",2017,1
"BEN","SG.LAW.NODC.HR",2017,1
"BFA","SG.LAW.NODC.HR",2017,0
"BGD","SG.LAW.NODC.HR",2017,0
"BGR","SG.LAW.NODC.HR",2017,1
"BHR","SG.LAW.NODC.HR",2017,0
"BHS","SG.LAW.NODC.HR",2017,1
"BIH","SG.LAW.NODC.HR",2017,1
"BLR","SG.LAW.NODC.HR",2017,0
"BLZ","SG.LAW.NODC.HR",2017,0
"BMU","SG.LAW.NODC.HR",2017,..
"BOL","SG.LAW.NODC.HR",2017,0
"BRA","SG.LAW.NODC.HR",2017,1
"BRB","SG.LAW.NODC.HR",2017,0
"BRN","SG.LAW.NODC.HR",2017,0
"BTN","SG.LAW.NODC.HR",2017,1
"BWA","SG.LAW.NODC.HR",2017,0
"CAF","SG.LAW.NODC.HR",2017,0
"CAN","SG.LAW.NODC.HR",2017,0
"CHE","SG.LAW.NODC.HR",2017,1
"CHI","SG.LAW.NODC.HR",2017,..
"CHL","SG.LAW.NODC.HR",2017,0
"CHN","SG.LAW.NODC.HR",2017,1
"CIV","SG.LAW.NODC.HR",2017,1
"CMR","SG.LAW.NODC.HR",2017,0
"COD","SG.LAW.NODC.HR",2017,1
"COG","SG.LAW.NODC.HR",2017,0
"COL","SG.LAW.NODC.HR",2017,0
"COM","SG.LAW.NODC.HR",2017,1
"CPV","SG.LAW.NODC.HR",2017,0
"CRI","SG.LAW.NODC.HR",2017,0
"CUB","SG.LAW.NODC.HR",2017,..
"CUW","SG.LAW.NODC.HR",2017,..
"CYM","SG.LAW.NODC.HR",2017,..
"CYP","SG.LAW.NODC.HR",2017,1
"CZE","SG.LAW.NODC.HR",2017,1
"DEU","SG.LAW.NODC.HR",2017,1
"DJI","SG.LAW.NODC.HR",2017,1
"DMA","SG.LAW.NODC.HR",2017,0
"DNK","SG.LAW.NODC.HR",2017,1
"DOM","SG.LAW.NODC.HR",2017,1
"DZA","SG.LAW.NODC.HR",2017,0
"ECU","SG.LAW.NODC.HR",2017,0
"EGY","SG.LAW.NODC.HR",2017,0
"ERI","SG.LAW.NODC.HR",2017,0
"ESP","SG.LAW.NODC.HR",2017,0
"EST","SG.LAW.NODC.HR",2017,1
"ETH","SG.LAW.NODC.HR",2017,0
"FIN","SG.LAW.NODC.HR",2017,1
"FJI","SG.LAW.NODC.HR",2017,1
"FRA","SG.LAW.NODC.HR",2017,1
"FRO","SG.LAW.NODC.HR",2017,..
"FSM","SG.LAW.NODC.HR",2017,0
"GAB","SG.LAW.NODC.HR",2017,0
"GBR","SG.LAW.NODC.HR",2017,1
"GEO","SG.LAW.NODC.HR",2017,0
"GHA","SG.LAW.NODC.HR",2017,0
"GIB","SG.LAW.NODC.HR",2017,..
"GIN","SG.LAW.NODC.HR",2017,1
"GMB","SG.LAW.NODC.HR",2017,0
"GNB","SG.LAW.NODC.HR",2017,0
"GNQ","SG.LAW.NODC.HR",2017,0
"GRC","SG.LAW.NODC.HR",2017,1
"GRD","SG.LAW.NODC.HR",2017,1
"GRL","SG.LAW.NODC.HR",2017,..
"GTM","SG.LAW.NODC.HR",2017,0
"GUM","SG.LAW.NODC.HR",2017,..
"GUY","SG.LAW.NODC.HR",2017,1
"HKG","SG.LAW.NODC.HR",2017,1
"HND","SG.LAW.NODC.HR",2017,1
"HRV","SG.LAW.NODC.HR",2017,1
"HTI","SG.LAW.NODC.HR",2017,0
"HUN","SG.LAW.NODC.HR",2017,1
"IDN","SG.LAW.NODC.HR",2017,0
"IMN","SG.LAW.NODC.HR",2017,..
"IND","SG.LAW.NODC.HR",2017,1
"IRL","SG.LAW.NODC.HR",2017,1
"IRN","SG.LAW.NODC.HR",2017,0
"IRQ","SG.LAW.NODC.HR",2017,1
"ISL","SG.LAW.NODC.HR",2017,1
"ISR","SG.LAW.NODC.HR",2017,1
"ITA","SG.LAW.NODC.HR",2017,0
"JAM","SG.LAW.NODC.HR",2017,0
"JOR","SG.LAW.NODC.HR",2017,0
"JPN","SG.LAW.NODC.HR",2017,1
"KAZ","SG.LAW.NODC.HR",2017,1
"KEN","SG.LAW.NODC.HR",2017,1
"KGZ","SG.LAW.NODC.HR",2017,0
"KHM","SG.LAW.NODC.HR",2017,1
"KIR","SG.LAW.NODC.HR",2017,1
"KNA","SG.LAW.NODC.HR",2017,0
"KOR","SG.LAW.NODC.HR",2017,1
"KWT","SG.LAW.NODC.HR",2017,0
"LAO","SG.LAW.NODC.HR",2017,0
"LBN","SG.LAW.NODC.HR",2017,0
"LBR","SG.LAW.NODC.HR",2017,1
"LBY","SG.LAW.NODC.HR",2017,0
"LCA","SG.LAW.NODC.HR",2017,1
"LIE","SG.LAW.NODC.HR",2017,..
"LKA","SG.LAW.NODC.HR",2017,0
"LSO","SG.LAW.NODC.HR",2017,0
"LTU","SG.LAW.NODC.HR",2017,1
"LUX","SG.LAW.NODC.HR",2017,1
"LVA","SG.LAW.NODC.HR",2017,1
"MAC","SG.LAW.NODC.HR",2017,..
"MAF","SG.LAW.NODC.HR",2017,..
"MAR","SG.LAW.NODC.HR",2017,1
"MCO","SG.LAW.NODC.HR",2017,..
"MDA","SG.LAW.NODC.HR",2017,1
"MDG","SG.LAW.NODC.HR",2017,0
"MDV","SG.LAW.NODC.HR",2017,1
"MEX","SG.LAW.NODC.HR",2017,1
"MHL","SG.LAW.NODC.HR",2017,0
"MKD","SG.LAW.NODC.HR",2017,1
"MLI","SG.LAW.NODC.HR",2017,0
"MLT","SG.LAW.NODC.HR",2017,1
"MMR","SG.LAW.NODC.HR",2017,0
"MNE","SG.LAW.NODC.HR",2017,1
"MNG","SG.LAW.NODC.HR",2017,0
"MNP","SG.LAW.NODC.HR",2017,..
"MOZ","SG.LAW.NODC.HR",2017,0
"MRT","SG.LAW.NODC.HR",2017,1
"MUS","SG.LAW.NODC.HR",2017,1
"MWI","SG.LAW.NODC.HR",2017,1
"MYS","SG.LAW.NODC.HR",2017,0
"NAM","SG.LAW.NODC.HR",2017,1
"NCL","SG.LAW.NODC.HR",2017,..
"NER","SG.LAW.NODC.HR",2017,1
