"Country Code","Series Code","Time","Value"
"ABW","SH.STA.WAST.MA.ZS",2015,..
"ABW","SH.STA.WAST.MA.ZS",2014,..
"ABW","SH.STA.WAST.MA.ZS",2013,..
"ABW","SH.STA.WAST.MA.ZS",2012,..
"ABW","SH.STA.WAST.MA.ZS",2011,..
"ABW","SH.STA.WAST.MA.ZS",2010,..
"ABW","SH.STA.WAST.MA.ZS",2009,..
"ABW","SH.STA.WAST.MA.ZS",2008,..
"ABW","SH.STA.WAST.MA.ZS",2007,..
"ABW","SH.STA.WAST.MA.ZS",2006,..
"ABW","SH.STA.WAST.MA.ZS",2005,..
"AFG","SH.STA.WAST.MA.ZS",2015,..
"AFG","SH.STA.WAST.MA.ZS",2014,..
"AFG","SH.STA.WAST.MA.ZS",2013,..
"AFG","SH.STA.WAST.MA.ZS",2012,..
"AFG","SH.STA.WAST.MA.ZS",2011,..
"AFG","SH.STA.WAST.MA.ZS",2010,..
"AFG","SH.STA.WAST.MA.ZS",2009,..
"AFG","SH.STA.WAST.MA.ZS",2008,..
"AFG","SH.STA.WAST.MA.ZS",2007,..
"AFG","SH.STA.WAST.MA.ZS",2006,..
"AFG","SH.STA.WAST.MA.ZS",2005,..
"AGO","SH.STA.WAST.MA.ZS",2015,..
"AGO","SH.STA.WAST.MA.ZS",2014,..
"AGO","SH.STA.WAST.MA.ZS",2013,..
"AGO","SH.STA.WAST.MA.ZS",2012,..
"AGO","SH.STA.WAST.MA.ZS",2011,..
"AGO","SH.STA.WAST.MA.ZS",2010,..
"AGO","SH.STA.WAST.MA.ZS",2009,..
"AGO","SH.STA.WAST.MA.ZS",2008,..
"AGO","SH.STA.WAST.MA.ZS",2007,8.19999980926514
"AGO","SH.STA.WAST.MA.ZS",2006,..
"AGO","SH.STA.WAST.MA.ZS",2005,..
"ALB","SH.STA.WAST.MA.ZS",2015,..
"ALB","SH.STA.WAST.MA.ZS",2014,..
"ALB","SH.STA.WAST.MA.ZS",2013,..
"ALB","SH.STA.WAST.MA.ZS",2012,..
"ALB","SH.STA.WAST.MA.ZS",2011,..
"ALB","SH.STA.WAST.MA.ZS",2010,..
"ALB","SH.STA.WAST.MA.ZS",2009,11.5
"ALB","SH.STA.WAST.MA.ZS",2008,..
"ALB","SH.STA.WAST.MA.ZS",2007,..
"ALB","SH.STA.WAST.MA.ZS",2006,..
"ALB","SH.STA.WAST.MA.ZS",2005,7.30000019073486
"AND","SH.STA.WAST.MA.ZS",2015,..
"AND","SH.STA.WAST.MA.ZS",2014,..
"AND","SH.STA.WAST.MA.ZS",2013,..
"AND","SH.STA.WAST.MA.ZS",2012,..
"AND","SH.STA.WAST.MA.ZS",2011,..
"AND","SH.STA.WAST.MA.ZS",2010,..
"AND","SH.STA.WAST.MA.ZS",2009,..
"AND","SH.STA.WAST.MA.ZS",2008,..
"AND","SH.STA.WAST.MA.ZS",2007,..
"AND","SH.STA.WAST.MA.ZS",2006,..
"AND","SH.STA.WAST.MA.ZS",2005,..
"ARE","SH.STA.WAST.MA.ZS",2015,..
"ARE","SH.STA.WAST.MA.ZS",2014,..
"ARE","SH.STA.WAST.MA.ZS",2013,..
"ARE","SH.STA.WAST.MA.ZS",2012,..
"ARE","SH.STA.WAST.MA.ZS",2011,..
"ARE","SH.STA.WAST.MA.ZS",2010,..
"ARE","SH.STA.WAST.MA.ZS",2009,..
"ARE","SH.STA.WAST.MA.ZS",2008,..
"ARE","SH.STA.WAST.MA.ZS",2007,..
"ARE","SH.STA.WAST.MA.ZS",2006,..
"ARE","SH.STA.WAST.MA.ZS",2005,..
"ARG","SH.STA.WAST.MA.ZS",2015,..
"ARG","SH.STA.WAST.MA.ZS",2014,..
"ARG","SH.STA.WAST.MA.ZS",2013,..
"ARG","SH.STA.WAST.MA.ZS",2012,..
"ARG","SH.STA.WAST.MA.ZS",2011,..
"ARG","SH.STA.WAST.MA.ZS",2010,..
"ARG","SH.STA.WAST.MA.ZS",2009,..
"ARG","SH.STA.WAST.MA.ZS",2008,..
"ARG","SH.STA.WAST.MA.ZS",2007,..
"ARG","SH.STA.WAST.MA.ZS",2006,..
"ARG","SH.STA.WAST.MA.ZS",2005,1.10000002384186
"ARM","SH.STA.WAST.MA.ZS",2015,..
"ARM","SH.STA.WAST.MA.ZS",2014,..
"ARM","SH.STA.WAST.MA.ZS",2013,..
"ARM","SH.STA.WAST.MA.ZS",2012,..
"ARM","SH.STA.WAST.MA.ZS",2011,..
"ARM","SH.STA.WAST.MA.ZS",2010,4.90000009536743
"ARM","SH.STA.WAST.MA.ZS",2009,..
"ARM","SH.STA.WAST.MA.ZS",2008,..
"ARM","SH.STA.WAST.MA.ZS",2007,..
"ARM","SH.STA.WAST.MA.ZS",2006,..
"ARM","SH.STA.WAST.MA.ZS",2005,5.80000019073486
"ASM","SH.STA.WAST.MA.ZS",2015,..
"ASM","SH.STA.WAST.MA.ZS",2014,..
"ASM","SH.STA.WAST.MA.ZS",2013,..
"ASM","SH.STA.WAST.MA.ZS",2012,..
"ASM","SH.STA.WAST.MA.ZS",2011,..
"ASM","SH.STA.WAST.MA.ZS",2010,..
"ASM","SH.STA.WAST.MA.ZS",2009,..
"ASM","SH.STA.WAST.MA.ZS",2008,..
"ASM","SH.STA.WAST.MA.ZS",2007,..
"ASM","SH.STA.WAST.MA.ZS",2006,..
"ASM","SH.STA.WAST.MA.ZS",2005,..
"ATG","SH.STA.WAST.MA.ZS",2015,..
"ATG","SH.STA.WAST.MA.ZS",2014,..
"ATG","SH.STA.WAST.MA.ZS",2013,..
"ATG","SH.STA.WAST.MA.ZS",2012,..
"ATG","SH.STA.WAST.MA.ZS",2011,..
"ATG","SH.STA.WAST.MA.ZS",2010,..
"ATG","SH.STA.WAST.MA.ZS",2009,..
"ATG","SH.STA.WAST.MA.ZS",2008,..
"ATG","SH.STA.WAST.MA.ZS",2007,..
"ATG","SH.STA.WAST.MA.ZS",2006,..
"ATG","SH.STA.WAST.MA.ZS",2005,..
"AUS","SH.STA.WAST.MA.ZS",2015,..
"AUS","SH.STA.WAST.MA.ZS",2014,..
"AUS","SH.STA.WAST.MA.ZS",2013,..
"AUS","SH.STA.WAST.MA.ZS",2012,..
"AUS","SH.STA.WAST.MA.ZS",2011,..
"AUS","SH.STA.WAST.MA.ZS",2010,..
"AUS","SH.STA.WAST.MA.ZS",2009,..
"AUS","SH.STA.WAST.MA.ZS",2008,..
"AUS","SH.STA.WAST.MA.ZS",2007,..
"AUS","SH.STA.WAST.MA.ZS",2006,..
"AUS","SH.STA.WAST.MA.ZS",2005,..
"AUT","SH.STA.WAST.MA.ZS",2015,..
"AUT","SH.STA.WAST.MA.ZS",2014,..
"AUT","SH.STA.WAST.MA.ZS",2013,..
"AUT","SH.STA.WAST.MA.ZS",2012,..
"AUT","SH.STA.WAST.MA.ZS",2011,..
"AUT","SH.STA.WAST.MA.ZS",2010,..
"AUT","SH.STA.WAST.MA.ZS",2009,..
"AUT","SH.STA.WAST.MA.ZS",2008,..
"AUT","SH.STA.WAST.MA.ZS",2007,..
"AUT","SH.STA.WAST.MA.ZS",2006,..
"AUT","SH.STA.WAST.MA.ZS",2005,..
"AZE","SH.STA.WAST.MA.ZS",2015,..
"AZE","SH.STA.WAST.MA.ZS",2014,..
"AZE","SH.STA.WAST.MA.ZS",2013,4
"AZE","SH.STA.WAST.MA.ZS",2012,..
