"Country Code","Series Code","Time","Value"
"ABW","SH.H2O.BASW.ZS",2015,97.8690233809859
"AFG","SH.H2O.BASW.ZS",2015,62.9802080804115
"AGO","SH.H2O.BASW.ZS",2015,41.0058676167972
"ALB","SH.H2O.BASW.ZS",2015,91.3943331635801
"AND","SH.H2O.BASW.ZS",2015,100
"ARE","SH.H2O.BASW.ZS",2015,99.6307645789521
"ARG","SH.H2O.BASW.ZS",2015,99.6273001896653
"ARM","SH.H2O.BASW.ZS",2015,98.9236524346622
"ASM","SH.H2O.BASW.ZS",2015,99.23164
"ATG","SH.H2O.BASW.ZS",2015,96.7391862762709
"AUS","SH.H2O.BASW.ZS",2015,99.96870195
"AUT","SH.H2O.BASW.ZS",2015,100
"AZE","SH.H2O.BASW.ZS",2015,84.3778721395599
"BDI","SH.H2O.BASW.ZS",2015,55.9341198142855
"BEL","SH.H2O.BASW.ZS",2015,100
"BEN","SH.H2O.BASW.ZS",2015,67.0172867018849
"BFA","SH.H2O.BASW.ZS",2015,53.85759551611
"BGD","SH.H2O.BASW.ZS",2015,97.3271424809628
"BGR","SH.H2O.BASW.ZS",2015,99.2556350774102
"BHR","SH.H2O.BASW.ZS",2015,100
"BHS","SH.H2O.BASW.ZS",2015,97.7917497324879
"BIH","SH.H2O.BASW.ZS",2015,97.6601861252389
"BLR","SH.H2O.BASW.ZS",2015,98.0055556034675
"BLZ","SH.H2O.BASW.ZS",2015,97.1288036440121
"BMU","SH.H2O.BASW.ZS",2015,99.9031400170636
"BOL","SH.H2O.BASW.ZS",2015,92.8816263578936
"BRA","SH.H2O.BASW.ZS",2015,97.4979425710048
"BRB","SH.H2O.BASW.ZS",2015,98.1311678295455
"BRN","SH.H2O.BASW.ZS",2015,99.513212
"BTN","SH.H2O.BASW.ZS",2015,97.5586608517347
"BWA","SH.H2O.BASW.ZS",2015,79.1739852456857
"CAF","SH.H2O.BASW.ZS",2015,54.1438602913517
"CAN","SH.H2O.BASW.ZS",2015,98.9
"CHE","SH.H2O.BASW.ZS",2015,100
"CHI","SH.H2O.BASW.ZS",2015,94.15
"CHL","SH.H2O.BASW.ZS",2015,100
"CHN","SH.H2O.BASW.ZS",2015,95.8180286239851
"CIV","SH.H2O.BASW.ZS",2015,73.0574155684606
"CMR","SH.H2O.BASW.ZS",2015,65.2799662849759
"COD","SH.H2O.BASW.ZS",2015,41.8379936166031
"COG","SH.H2O.BASW.ZS",2015,68.3404568683904
"COL","SH.H2O.BASW.ZS",2015,96.5220296857553
"COM","SH.H2O.BASW.ZS",2015,83.7011875895908
"CPV","SH.H2O.BASW.ZS",2015,86.4593527322802
"CRI","SH.H2O.BASW.ZS",2015,99.6978166775
"CUB","SH.H2O.BASW.ZS",2015,95.1755060166156
"CUW","SH.H2O.BASW.ZS",2015,99.3727452154089
"CYM","SH.H2O.BASW.ZS",2015,96.125
"CYP","SH.H2O.BASW.ZS",2015,100
"CZE","SH.H2O.BASW.ZS",2015,99.8796801882532
"DEU","SH.H2O.BASW.ZS",2015,100
"DJI","SH.H2O.BASW.ZS",2015,76.9224836211744
"DMA","SH.H2O.BASW.ZS",2015,96.5
"DNK","SH.H2O.BASW.ZS",2015,100
"DOM","SH.H2O.BASW.ZS",2015,94.4770735981847
"DZA","SH.H2O.BASW.ZS",2015,93.4664265273344
"ECU","SH.H2O.BASW.ZS",2015,92.609932220147
"EGY","SH.H2O.BASW.ZS",2015,98.3574991600019
"ERI","SH.H2O.BASW.ZS",2015,19.290330471875
"ESP","SH.H2O.BASW.ZS",2015,99.9434104888889
"EST","SH.H2O.BASW.ZS",2015,99.6145048645163
"ETH","SH.H2O.BASW.ZS",2015,39.1242615806378
"FIN","SH.H2O.BASW.ZS",2015,100
"FJI","SH.H2O.BASW.ZS",2015,93.7124471242058
"FRA","SH.H2O.BASW.ZS",2015,100
"FRO","SH.H2O.BASW.ZS",2015,100
"FSM","SH.H2O.BASW.ZS",2015,88.3524592
"GAB","SH.H2O.BASW.ZS",2015,87.5409219903643
"GBR","SH.H2O.BASW.ZS",2015,100
"GEO","SH.H2O.BASW.ZS",2015,93.2635269362499
"GHA","SH.H2O.BASW.ZS",2015,77.7993023643858
"GIB","SH.H2O.BASW.ZS",2015,99.6182703698829
"GIN","SH.H2O.BASW.ZS",2015,67.3725473160771
"GMB","SH.H2O.BASW.ZS",2015,80.0585980182389
"GNB","SH.H2O.BASW.ZS",2015,69.1966086274814
"GNQ","SH.H2O.BASW.ZS",2015,49.5900848781192
"GRC","SH.H2O.BASW.ZS",2015,100
"GRD","SH.H2O.BASW.ZS",2015,95.6286504435547
"GRL","SH.H2O.BASW.ZS",2015,100
"GTM","SH.H2O.BASW.ZS",2015,93.5976974703343
"GUM","SH.H2O.BASW.ZS",2015,99.6952
"GUY","SH.H2O.BASW.ZS",2015,95.0713229920073
"HKG","SH.H2O.BASW.ZS",2015,100
