"Country Code","Series Code","Time","Value"
"ABW","SG.TIM.UWRK.MA",2015,..
"ABW","SG.TIM.UWRK.MA",2014,..
"ABW","SG.TIM.UWRK.MA",2013,..
"ABW","SG.TIM.UWRK.MA",2012,..
"ABW","SG.TIM.UWRK.MA",2011,..
"ABW","SG.TIM.UWRK.MA",2010,..
"ABW","SG.TIM.UWRK.MA",2009,..
"ABW","SG.TIM.UWRK.MA",2008,..
"ABW","SG.TIM.UWRK.MA",2007,..
"AFG","SG.TIM.UWRK.MA",2015,..
"AFG","SG.TIM.UWRK.MA",2014,..
"AFG","SG.TIM.UWRK.MA",2013,..
"AFG","SG.TIM.UWRK.MA",2012,..
"AFG","SG.TIM.UWRK.MA",2011,..
"AFG","SG.TIM.UWRK.MA",2010,..
"AFG","SG.TIM.UWRK.MA",2009,..
"AFG","SG.TIM.UWRK.MA",2008,..
"AFG","SG.TIM.UWRK.MA",2007,..
"AGO","SG.TIM.UWRK.MA",2015,..
"AGO","SG.TIM.UWRK.MA",2014,..
"AGO","SG.TIM.UWRK.MA",2013,..
"AGO","SG.TIM.UWRK.MA",2012,..
"AGO","SG.TIM.UWRK.MA",2011,..
"AGO","SG.TIM.UWRK.MA",2010,..
"AGO","SG.TIM.UWRK.MA",2009,..
"AGO","SG.TIM.UWRK.MA",2008,..
"AGO","SG.TIM.UWRK.MA",2007,..
"ALB","SG.TIM.UWRK.MA",2015,..
"ALB","SG.TIM.UWRK.MA",2014,..
"ALB","SG.TIM.UWRK.MA",2013,..
"ALB","SG.TIM.UWRK.MA",2012,..
"ALB","SG.TIM.UWRK.MA",2011,3.47
"ALB","SG.TIM.UWRK.MA",2010,..
"ALB","SG.TIM.UWRK.MA",2009,..
"ALB","SG.TIM.UWRK.MA",2008,..
"ALB","SG.TIM.UWRK.MA",2007,..
"AND","SG.TIM.UWRK.MA",2015,..
"AND","SG.TIM.UWRK.MA",2014,..
"AND","SG.TIM.UWRK.MA",2013,..
"AND","SG.TIM.UWRK.MA",2012,..
"AND","SG.TIM.UWRK.MA",2011,..
"AND","SG.TIM.UWRK.MA",2010,..
"AND","SG.TIM.UWRK.MA",2009,..
"AND","SG.TIM.UWRK.MA",2008,..
"AND","SG.TIM.UWRK.MA",2007,..
"ARE","SG.TIM.UWRK.MA",2015,..
"ARE","SG.TIM.UWRK.MA",2014,..
"ARE","SG.TIM.UWRK.MA",2013,..
"ARE","SG.TIM.UWRK.MA",2012,..
"ARE","SG.TIM.UWRK.MA",2011,..
"ARE","SG.TIM.UWRK.MA",2010,..
"ARE","SG.TIM.UWRK.MA",2009,..
"ARE","SG.TIM.UWRK.MA",2008,..
"ARE","SG.TIM.UWRK.MA",2007,..
"ARG","SG.TIM.UWRK.MA",2015,..
"ARG","SG.TIM.UWRK.MA",2014,..
"ARG","SG.TIM.UWRK.MA",2013,8.19
"ARG","SG.TIM.UWRK.MA",2012,..
"ARG","SG.TIM.UWRK.MA",2011,..
"ARG","SG.TIM.UWRK.MA",2010,7.92
"ARG","SG.TIM.UWRK.MA",2009,..
"ARG","SG.TIM.UWRK.MA",2008,..
"ARG","SG.TIM.UWRK.MA",2007,..
"ARM","SG.TIM.UWRK.MA",2015,..
"ARM","SG.TIM.UWRK.MA",2014,..
"ARM","SG.TIM.UWRK.MA",2013,..
"ARM","SG.TIM.UWRK.MA",2012,..
"ARM","SG.TIM.UWRK.MA",2011,..
"ARM","SG.TIM.UWRK.MA",2010,..
"ARM","SG.TIM.UWRK.MA",2009,..
"ARM","SG.TIM.UWRK.MA",2008,4.38
"ARM","SG.TIM.UWRK.MA",2007,..
"ASM","SG.TIM.UWRK.MA",2015,..
"ASM","SG.TIM.UWRK.MA",2014,..
"ASM","SG.TIM.UWRK.MA",2013,..
"ASM","SG.TIM.UWRK.MA",2012,..
"ASM","SG.TIM.UWRK.MA",2011,..
"ASM","SG.TIM.UWRK.MA",2010,..
"ASM","SG.TIM.UWRK.MA",2009,..
"ASM","SG.TIM.UWRK.MA",2008,..
"ASM","SG.TIM.UWRK.MA",2007,..
"ATG","SG.TIM.UWRK.MA",2015,..
"ATG","SG.TIM.UWRK.MA",2014,..
"ATG","SG.TIM.UWRK.MA",2013,..
"ATG","SG.TIM.UWRK.MA",2012,..
"ATG","SG.TIM.UWRK.MA",2011,..
"ATG","SG.TIM.UWRK.MA",2010,..
"ATG","SG.TIM.UWRK.MA",2009,..
"ATG","SG.TIM.UWRK.MA",2008,..
"ATG","SG.TIM.UWRK.MA",2007,..
"AUS","SG.TIM.UWRK.MA",2015,..
"AUS","SG.TIM.UWRK.MA",2014,..
"AUS","SG.TIM.UWRK.MA",2013,..
"AUS","SG.TIM.UWRK.MA",2012,..
"AUS","SG.TIM.UWRK.MA",2011,..
"AUS","SG.TIM.UWRK.MA",2010,..
"AUS","SG.TIM.UWRK.MA",2009,..
"AUS","SG.TIM.UWRK.MA",2008,..
"AUS","SG.TIM.UWRK.MA",2007,..
"AUT","SG.TIM.UWRK.MA",2015,..
"AUT","SG.TIM.UWRK.MA",2014,..
"AUT","SG.TIM.UWRK.MA",2013,..
"AUT","SG.TIM.UWRK.MA",2012,..
"AUT","SG.TIM.UWRK.MA",2011,..
"AUT","SG.TIM.UWRK.MA",2010,..
"AUT","SG.TIM.UWRK.MA",2009,8.68
"AUT","SG.TIM.UWRK.MA",2008,..
"AUT","SG.TIM.UWRK.MA",2007,..
"AZE","SG.TIM.UWRK.MA",2015,..
"AZE","SG.TIM.UWRK.MA",2014,..
"AZE","SG.TIM.UWRK.MA",2013,..
"AZE","SG.TIM.UWRK.MA",2012,..
"AZE","SG.TIM.UWRK.MA",2011,..
"AZE","SG.TIM.UWRK.MA",2010,..
"AZE","SG.TIM.UWRK.MA",2009,..
"AZE","SG.TIM.UWRK.MA",2008,8.89
"AZE","SG.TIM.UWRK.MA",2007,..
"BDI","SG.TIM.UWRK.MA",2015,..
"BDI","SG.TIM.UWRK.MA",2014,..
"BDI","SG.TIM.UWRK.MA",2013,..
"BDI","SG.TIM.UWRK.MA",2012,..
"BDI","SG.TIM.UWRK.MA",2011,..
"BDI","SG.TIM.UWRK.MA",2010,..
"BDI","SG.TIM.UWRK.MA",2009,..
"BDI","SG.TIM.UWRK.MA",2008,..
"BDI","SG.TIM.UWRK.MA",2007,..
"BEL","SG.TIM.UWRK.MA",2015,..
