"Country Code","Series Code","Time","Value"
"ABW","EG.FEC.RNEW.ZS",2015,6.72674756598399
"AFG","EG.FEC.RNEW.ZS",2015,18.4234771693218
"AGO","EG.FEC.RNEW.ZS",2015,49.5682103295777
"ALB","EG.FEC.RNEW.ZS",2015,38.6152104692153
"AND","EG.FEC.RNEW.ZS",2015,19.7478086257358
"ARE","EG.FEC.RNEW.ZS",2015,0.137108046073838
"ARG","EG.FEC.RNEW.ZS",2015,10.040077613914
"ARM","EG.FEC.RNEW.ZS",2015,15.7920038357833
"ASM","EG.FEC.RNEW.ZS",2015,0.885478201974834
"ATG","EG.FEC.RNEW.ZS",2015,0
"AUS","EG.FEC.RNEW.ZS",2015,9.18050295980786
"AUT","EG.FEC.RNEW.ZS",2015,34.3949917477854
"AZE","EG.FEC.RNEW.ZS",2015,2.31075768577815
"BDI","EG.FEC.RNEW.ZS",2015,95.6789242535879
"BEL","EG.FEC.RNEW.ZS",2015,9.20164053078148
"BEN","EG.FEC.RNEW.ZS",2015,50.8626179373594
"BFA","EG.FEC.RNEW.ZS",2015,74.1671878585048
"BGD","EG.FEC.RNEW.ZS",2015,34.7470690115416
"BGR","EG.FEC.RNEW.ZS",2015,17.6500779274042
"BHR","EG.FEC.RNEW.ZS",2015,0
"BHS","EG.FEC.RNEW.ZS",2015,1.21051288380392
"BIH","EG.FEC.RNEW.ZS",2015,40.7500602307998
"BLR","EG.FEC.RNEW.ZS",2015,6.7708695317313
"BLZ","EG.FEC.RNEW.ZS",2015,35.0236296024311
"BMU","EG.FEC.RNEW.ZS",2015,2.3595880074697
"BOL","EG.FEC.RNEW.ZS",2015,17.5381818257023
"BRA","EG.FEC.RNEW.ZS",2015,43.7903891971588
"BRB","EG.FEC.RNEW.ZS",2015,2.78635820637435
"BRN","EG.FEC.RNEW.ZS",2015,0.0149350358914578
"BTN","EG.FEC.RNEW.ZS",2015,86.9045483179462
"BWA","EG.FEC.RNEW.ZS",2015,28.8798269935477
"CAF","EG.FEC.RNEW.ZS",2015,76.5670200103872
"CAN","EG.FEC.RNEW.ZS",2015,22.0253592107108
"CHE","EG.FEC.RNEW.ZS",2015,25.2919836825127
"CHI","EG.FEC.RNEW.ZS",2015,..
"CHL","EG.FEC.RNEW.ZS",2015,24.8825542739544
"CHN","EG.FEC.RNEW.ZS",2015,12.4133525698911
"CIV","EG.FEC.RNEW.ZS",2015,64.5280256540323
"CMR","EG.FEC.RNEW.ZS",2015,76.5384004118885
"COD","EG.FEC.RNEW.ZS",2015,95.8176997146271
"COG","EG.FEC.RNEW.ZS",2015,62.4021190190415
"COL","EG.FEC.RNEW.ZS",2015,23.5647575160943
"COM","EG.FEC.RNEW.ZS",2015,45.3330523920407
"CPV","EG.FEC.RNEW.ZS",2015,26.5797158996811
"CRI","EG.FEC.RNEW.ZS",2015,38.7334138821774
"CUB","EG.FEC.RNEW.ZS",2015,19.2813206353885
"CUW","EG.FEC.RNEW.ZS",2015,0.347766267819474
"CYM","EG.FEC.RNEW.ZS",2015,0
"CYP","EG.FEC.RNEW.ZS",2015,9.9420660163921
"CZE","EG.FEC.RNEW.ZS",2015,14.8285619496241
"DEU","EG.FEC.RNEW.ZS",2015,14.2062526977772
"DJI","EG.FEC.RNEW.ZS",2015,15.3805952215024
"DMA","EG.FEC.RNEW.ZS",2015,7.82979664019173
"DNK","EG.FEC.RNEW.ZS",2015,33.1702771730605
"DOM","EG.FEC.RNEW.ZS",2015,16.480109206897
"DZA","EG.FEC.RNEW.ZS",2015,0.0589586840918149
"ECU","EG.FEC.RNEW.ZS",2015,13.8166859421647
"EGY","EG.FEC.RNEW.ZS",2015,5.70937726460422
"ERI","EG.FEC.RNEW.ZS",2015,79.767472303226
"ESP","EG.FEC.RNEW.ZS",2015,16.254097737239
"EST","EG.FEC.RNEW.ZS",2015,27.4768334658828
"ETH","EG.FEC.RNEW.ZS",2015,92.163461141348
"FIN","EG.FEC.RNEW.ZS",2015,43.2352625898503
"FJI","EG.FEC.RNEW.ZS",2015,31.2639470878642
"FRA","EG.FEC.RNEW.ZS",2015,13.4992623166677
"FRO","EG.FEC.RNEW.ZS",2015,7.51358049162428
"FSM","EG.FEC.RNEW.ZS",2015,1.19623786232284
"GAB","EG.FEC.RNEW.ZS",2015,82.0078436860573
"GBR","EG.FEC.RNEW.ZS",2015,8.71168557437913
"GEO","EG.FEC.RNEW.ZS",2015,28.662538805976
"GHA","EG.FEC.RNEW.ZS",2015,41.4127943140724
"GIB","EG.FEC.RNEW.ZS",2015,0
"GIN","EG.FEC.RNEW.ZS",2015,76.2683913195384
"GMB","EG.FEC.RNEW.ZS",2015,51.5088624939659
"GNB","EG.FEC.RNEW.ZS",2015,86.8517939369185
"GNQ","EG.FEC.RNEW.ZS",2015,7.82279977697172
"GRC","EG.FEC.RNEW.ZS",2015,17.170047546133
"GRD","EG.FEC.RNEW.ZS",2015,10.9195721498431
"GRL","EG.FEC.RNEW.ZS",2015,15.5338165059432
"GTM","EG.FEC.RNEW.ZS",2015,63.6509917919234
"GUM","EG.FEC.RNEW.ZS",2015,0
"GUY","EG.FEC.RNEW.ZS",2015,25.2587277167556
"HKG","EG.FEC.RNEW.ZS",2015,0.852783452322141
"HND","EG.FEC.RNEW.ZS",2015,51.5374135797421
"HRV","EG.FEC.RNEW.ZS",2015,33.1274666358571
"HTI","EG.FEC.RNEW.ZS",2015,76.0722132337506
"HUN","EG.FEC.RNEW.ZS",2015,15.559362050795
"IDN","EG.FEC.RNEW.ZS",2015,36.8793481032359
"IMN","EG.FEC.RNEW.ZS",2015,4.2075897300392
"IND","EG.FEC.RNEW.ZS",2015,36.0212225652817
"IRL","EG.FEC.RNEW.ZS",2015,9.08139901337063
"IRN","EG.FEC.RNEW.ZS",2015,0.913005056748309
"IRQ","EG.FEC.RNEW.ZS",2015,0.798830768676665
"ISL","EG.FEC.RNEW.ZS",2015,77.029689205553
"ISR","EG.FEC.RNEW.ZS",2015,3.70776691254672
"ITA","EG.FEC.RNEW.ZS",2015,16.5168505774397
"JAM","EG.FEC.RNEW.ZS",2015,16.7719074601531
"JOR","EG.FEC.RNEW.ZS",2015,3.22917004202291
"JPN","EG.FEC.RNEW.ZS",2015,6.29735708059289
"KAZ","EG.FEC.RNEW.ZS",2015,1.55844291225827
"KEN","EG.FEC.RNEW.ZS",2015,72.662752510447
"KGZ","EG.FEC.RNEW.ZS",2015,23.3068222046976
"KHM","EG.FEC.RNEW.ZS",2015,64.9237759106607
"KIR","EG.FEC.RNEW.ZS",2015,4.25399869303377
"KNA","EG.FEC.RNEW.ZS",2015,1.64219119447618
"KOR","EG.FEC.RNEW.ZS",2015,2.70770280422964
"KWT","EG.FEC.RNEW.ZS",2015,0
"LAO","EG.FEC.RNEW.ZS",2015,59.3158607506634
"LBN","EG.FEC.RNEW.ZS",2015,3.64671967049883
"LBR","EG.FEC.RNEW.ZS",2015,83.84704333625
"LBY","EG.FEC.RNEW.ZS",2015,1.96655445725932
"LCA","EG.FEC.RNEW.ZS",2015,2.13262353619368
"LIE","EG.FEC.RNEW.ZS",2015,63.1344414422166
"LKA","EG.FEC.RNEW.ZS",2015,52.8758920368984
"LSO","EG.FEC.RNEW.ZS",2015,52.139206087139
"LTU","EG.FEC.RNEW.ZS",2015,28.9611792543763
"LUX","EG.FEC.RNEW.ZS",2015,9.03131366096732
"LVA","EG.FEC.RNEW.ZS",2015,38.0980171666829
"MAC","EG.FEC.RNEW.ZS",2015,7.0513630489631
"MAF","EG.FEC.RNEW.ZS",2015,..
"MAR","EG.FEC.RNEW.ZS",2015,11.3174596346938
"MCO","EG.FEC.RNEW.ZS",2015,..
"MDA","EG.FEC.RNEW.ZS",2015,14.2736887091697
"MDG","EG.FEC.RNEW.ZS",2015,70.1744159107341
"MDV","EG.FEC.RNEW.ZS",2015,1.00959469325713
"MEX","EG.FEC.RNEW.ZS",2015,9.2152134550018
"MHL","EG.FEC.RNEW.ZS",2015,11.1644846525257
"MKD","EG.FEC.RNEW.ZS",2015,24.2181297260889
"MLI","EG.FEC.RNEW.ZS",2015,61.5269847175779
"MLT","EG.FEC.RNEW.ZS",2015,5.35500474641897
"MMR","EG.FEC.RNEW.ZS",2015,61.5278116473242
"MNE","EG.FEC.RNEW.ZS",2015,43.004060548998
"MNG","EG.FEC.RNEW.ZS",2015,3.42973728977845
"MNP","EG.FEC.RNEW.ZS",2015,0
"MOZ","EG.FEC.RNEW.ZS",2015,86.4005089176123
"MRT","EG.FEC.RNEW.ZS",2015,32.1595724693392
"MUS","EG.FEC.RNEW.ZS",2015,11.5373619624728
"MWI","EG.FEC.RNEW.ZS",2015,83.649433704296
"MYS","EG.FEC.RNEW.ZS",2015,5.19444258901529
"NAM","EG.FEC.RNEW.ZS",2015,26.4684298435307
"NCL","EG.FEC.RNEW.ZS",2015,4.75922121144079
"NER","EG.FEC.RNEW.ZS",2015,78.9398275175155
"NGA","EG.FEC.RNEW.ZS",2015,86.6356215634187
"NIC","EG.FEC.RNEW.ZS",2015,48.2049091920335
"NLD","EG.FEC.RNEW.ZS",2015,5.88946307882733
"NOR","EG.FEC.RNEW.ZS",2015,57.7720015985381
"NPL","EG.FEC.RNEW.ZS",2015,85.2639581903713
"NRU","EG.FEC.RNEW.ZS",2015,0.0762903659245616
"NZL","EG.FEC.RNEW.ZS",2015,30.7891755544734
"OMN","EG.FEC.RNEW.ZS",2015,0
"PAK","EG.FEC.RNEW.ZS",2015,46.4763249199424
"PAN","EG.FEC.RNEW.ZS",2015,21.2341523445028
"PER","EG.FEC.RNEW.ZS",2015,25.5039055158479
"PHL","EG.FEC.RNEW.ZS",2015,27.4515444500126
"PLW","EG.FEC.RNEW.ZS",2015,0
"PNG","EG.FEC.RNEW.ZS",2015,52.4986519522615
"POL","EG.FEC.RNEW.ZS",2015,11.9114882087605
"PRI","EG.FEC.RNEW.ZS",2015,1.83744638261367
"PRK","EG.FEC.RNEW.ZS",2015,23.1232614917341
"PRT","EG.FEC.RNEW.ZS",2015,27.15729838594
"PRY","EG.FEC.RNEW.ZS",2015,61.6769945886019
"PSE","EG.FEC.RNEW.ZS",2015,10.4727149640955
"PYF","EG.FEC.RNEW.ZS",2015,9.82915476747146
"QAT","EG.FEC.RNEW.ZS",2015,0
"ROU","EG.FEC.RNEW.ZS",2015,23.6977940316245
"RUS","EG.FEC.RNEW.ZS",2015,3.30422835092973
"RWA","EG.FEC.RNEW.ZS",2015,86.6553742907747
"SAU","EG.FEC.RNEW.ZS",2015,0.00597654216323794
"SDN","EG.FEC.RNEW.ZS",2015,61.5967474758976
"SEN","EG.FEC.RNEW.ZS",2015,42.7117516284132
"SGP","EG.FEC.RNEW.ZS",2015,0.70863529719762
"SLB","EG.FEC.RNEW.ZS",2015,63.3074463971862
"SLE","EG.FEC.RNEW.ZS",2015,77.660558628128
"SLV","EG.FEC.RNEW.ZS",2015,24.400769994085
"SMR","EG.FEC.RNEW.ZS",2015,..
