"Country Code","Series Code","Time","Value"
"ABW","IC.FRM.TRD.TR5",2017,..
"ABW","IC.FRM.TRD.TR5",2016,..
"ABW","IC.FRM.TRD.TR5",2015,..
"ABW","IC.FRM.TRD.TR5",2014,..
"ABW","IC.FRM.TRD.TR5",2013,..
"ABW","IC.FRM.TRD.TR5",2012,..
"ABW","IC.FRM.TRD.TR5",2011,..
"ABW","IC.FRM.TRD.TR5",2010,..
"ABW","IC.FRM.TRD.TR5",2009,..
"ABW","IC.FRM.TRD.TR5",2008,..
"ABW","IC.FRM.TRD.TR5",2007,..
"ABW","IC.FRM.TRD.TR5",2006,..
"AFG","IC.FRM.TRD.TR5",2017,..
"AFG","IC.FRM.TRD.TR5",2016,..
"AFG","IC.FRM.TRD.TR5",2015,..
"AFG","IC.FRM.TRD.TR5",2014,1.3
"AFG","IC.FRM.TRD.TR5",2013,..
"AFG","IC.FRM.TRD.TR5",2012,..
"AFG","IC.FRM.TRD.TR5",2011,..
"AFG","IC.FRM.TRD.TR5",2010,..
"AFG","IC.FRM.TRD.TR5",2009,..
"AFG","IC.FRM.TRD.TR5",2008,1.4
"AFG","IC.FRM.TRD.TR5",2007,..
"AFG","IC.FRM.TRD.TR5",2006,..
"AGO","IC.FRM.TRD.TR5",2017,..
"AGO","IC.FRM.TRD.TR5",2016,..
"AGO","IC.FRM.TRD.TR5",2015,..
"AGO","IC.FRM.TRD.TR5",2014,..
"AGO","IC.FRM.TRD.TR5",2013,..
"AGO","IC.FRM.TRD.TR5",2012,..
"AGO","IC.FRM.TRD.TR5",2011,..
"AGO","IC.FRM.TRD.TR5",2010,0.4
"AGO","IC.FRM.TRD.TR5",2009,..
"AGO","IC.FRM.TRD.TR5",2008,..
"AGO","IC.FRM.TRD.TR5",2007,..
"AGO","IC.FRM.TRD.TR5",2006,0.3
"ALB","IC.FRM.TRD.TR5",2017,..
"ALB","IC.FRM.TRD.TR5",2016,..
"ALB","IC.FRM.TRD.TR5",2015,..
"ALB","IC.FRM.TRD.TR5",2014,..
"ALB","IC.FRM.TRD.TR5",2013,5.4
"ALB","IC.FRM.TRD.TR5",2012,..
"ALB","IC.FRM.TRD.TR5",2011,..
"ALB","IC.FRM.TRD.TR5",2010,..
"ALB","IC.FRM.TRD.TR5",2009,..
"ALB","IC.FRM.TRD.TR5",2008,..
"ALB","IC.FRM.TRD.TR5",2007,7.1
"ALB","IC.FRM.TRD.TR5",2006,..
"AND","IC.FRM.TRD.TR5",2017,..
"AND","IC.FRM.TRD.TR5",2016,..
"AND","IC.FRM.TRD.TR5",2015,..
"AND","IC.FRM.TRD.TR5",2014,..
"AND","IC.FRM.TRD.TR5",2013,..
"AND","IC.FRM.TRD.TR5",2012,..
"AND","IC.FRM.TRD.TR5",2011,..
"AND","IC.FRM.TRD.TR5",2010,..
"AND","IC.FRM.TRD.TR5",2009,..
"AND","IC.FRM.TRD.TR5",2008,..
"AND","IC.FRM.TRD.TR5",2007,..
"AND","IC.FRM.TRD.TR5",2006,..
"ARE","IC.FRM.TRD.TR5",2017,..
"ARE","IC.FRM.TRD.TR5",2016,..
"ARE","IC.FRM.TRD.TR5",2015,..
"ARE","IC.FRM.TRD.TR5",2014,..
"ARE","IC.FRM.TRD.TR5",2013,..
"ARE","IC.FRM.TRD.TR5",2012,..
"ARE","IC.FRM.TRD.TR5",2011,..
"ARE","IC.FRM.TRD.TR5",2010,..
"ARE","IC.FRM.TRD.TR5",2009,..
"ARE","IC.FRM.TRD.TR5",2008,..
"ARE","IC.FRM.TRD.TR5",2007,..
"ARE","IC.FRM.TRD.TR5",2006,..
"ARG","IC.FRM.TRD.TR5",2017,..
"ARG","IC.FRM.TRD.TR5",2016,..
"ARG","IC.FRM.TRD.TR5",2015,..
"ARG","IC.FRM.TRD.TR5",2014,..
"ARG","IC.FRM.TRD.TR5",2013,..
"ARG","IC.FRM.TRD.TR5",2012,..
"ARG","IC.FRM.TRD.TR5",2011,..
"ARG","IC.FRM.TRD.TR5",2010,6
"ARG","IC.FRM.TRD.TR5",2009,..
"ARG","IC.FRM.TRD.TR5",2008,..
"ARG","IC.FRM.TRD.TR5",2007,..
"ARG","IC.FRM.TRD.TR5",2006,8.6
"ARM","IC.FRM.TRD.TR5",2017,..
"ARM","IC.FRM.TRD.TR5",2016,..
"ARM","IC.FRM.TRD.TR5",2015,..
"ARM","IC.FRM.TRD.TR5",2014,..
"ARM","IC.FRM.TRD.TR5",2013,3.6
"ARM","IC.FRM.TRD.TR5",2012,..
"ARM","IC.FRM.TRD.TR5",2011,..
"ARM","IC.FRM.TRD.TR5",2010,..
"ARM","IC.FRM.TRD.TR5",2009,8.4
"ARM","IC.FRM.TRD.TR5",2008,..
"ARM","IC.FRM.TRD.TR5",2007,..
"ARM","IC.FRM.TRD.TR5",2006,..
"ASM","IC.FRM.TRD.TR5",2017,..
"ASM","IC.FRM.TRD.TR5",2016,..
"ASM","IC.FRM.TRD.TR5",2015,..
"ASM","IC.FRM.TRD.TR5",2014,..
"ASM","IC.FRM.TRD.TR5",2013,..
"ASM","IC.FRM.TRD.TR5",2012,..
"ASM","IC.FRM.TRD.TR5",2011,..
