"Country Code","Series Code","Time","Value"
"ABW","SP.M18.2024.FE.ZS",2016,..
"ABW","SP.M18.2024.FE.ZS",2015,..
"ABW","SP.M18.2024.FE.ZS",2014,..
"ABW","SP.M18.2024.FE.ZS",2013,..
"ABW","SP.M18.2024.FE.ZS",2012,..
"ABW","SP.M18.2024.FE.ZS",2011,..
"ABW","SP.M18.2024.FE.ZS",2010,..
"ABW","SP.M18.2024.FE.ZS",2009,..
"ABW","SP.M18.2024.FE.ZS",2008,..
"AFG","SP.M18.2024.FE.ZS",2016,..
"AFG","SP.M18.2024.FE.ZS",2015,34.8
"AFG","SP.M18.2024.FE.ZS",2014,32.8
"AFG","SP.M18.2024.FE.ZS",2013,..
"AFG","SP.M18.2024.FE.ZS",2012,..
"AFG","SP.M18.2024.FE.ZS",2011,40.4
"AFG","SP.M18.2024.FE.ZS",2010,..
"AFG","SP.M18.2024.FE.ZS",2009,..
"AFG","SP.M18.2024.FE.ZS",2008,39
"AGO","SP.M18.2024.FE.ZS",2016,30.3
"AGO","SP.M18.2024.FE.ZS",2015,..
"AGO","SP.M18.2024.FE.ZS",2014,..
"AGO","SP.M18.2024.FE.ZS",2013,..
"AGO","SP.M18.2024.FE.ZS",2012,..
"AGO","SP.M18.2024.FE.ZS",2011,..
"AGO","SP.M18.2024.FE.ZS",2010,..
"AGO","SP.M18.2024.FE.ZS",2009,..
"AGO","SP.M18.2024.FE.ZS",2008,..
"ALB","SP.M18.2024.FE.ZS",2016,..
"ALB","SP.M18.2024.FE.ZS",2015,..
"ALB","SP.M18.2024.FE.ZS",2014,..
"ALB","SP.M18.2024.FE.ZS",2013,..
"ALB","SP.M18.2024.FE.ZS",2012,..
"ALB","SP.M18.2024.FE.ZS",2011,..
"ALB","SP.M18.2024.FE.ZS",2010,..
"ALB","SP.M18.2024.FE.ZS",2009,9.6
"ALB","SP.M18.2024.FE.ZS",2008,..
"AND","SP.M18.2024.FE.ZS",2016,..
"AND","SP.M18.2024.FE.ZS",2015,..
"AND","SP.M18.2024.FE.ZS",2014,..
"AND","SP.M18.2024.FE.ZS",2013,..
"AND","SP.M18.2024.FE.ZS",2012,..
"AND","SP.M18.2024.FE.ZS",2011,..
"AND","SP.M18.2024.FE.ZS",2010,..
"AND","SP.M18.2024.FE.ZS",2009,..
"AND","SP.M18.2024.FE.ZS",2008,..
"ARE","SP.M18.2024.FE.ZS",2016,..
"ARE","SP.M18.2024.FE.ZS",2015,..
"ARE","SP.M18.2024.FE.ZS",2014,..
"ARE","SP.M18.2024.FE.ZS",2013,..
"ARE","SP.M18.2024.FE.ZS",2012,..
"ARE","SP.M18.2024.FE.ZS",2011,..
"ARE","SP.M18.2024.FE.ZS",2010,..
"ARE","SP.M18.2024.FE.ZS",2009,..
"ARE","SP.M18.2024.FE.ZS",2008,..
"ARG","SP.M18.2024.FE.ZS",2016,..
"ARG","SP.M18.2024.FE.ZS",2015,..
"ARG","SP.M18.2024.FE.ZS",2014,..
"ARG","SP.M18.2024.FE.ZS",2013,..
"ARG","SP.M18.2024.FE.ZS",2012,..
"ARG","SP.M18.2024.FE.ZS",2011,..
"ARG","SP.M18.2024.FE.ZS",2010,..
"ARG","SP.M18.2024.FE.ZS",2009,..
"ARG","SP.M18.2024.FE.ZS",2008,..
"ARM","SP.M18.2024.FE.ZS",2016,5.3
"ARM","SP.M18.2024.FE.ZS",2015,..
"ARM","SP.M18.2024.FE.ZS",2014,..
"ARM","SP.M18.2024.FE.ZS",2013,..
"ARM","SP.M18.2024.FE.ZS",2012,..
"ARM","SP.M18.2024.FE.ZS",2011,..
"ARM","SP.M18.2024.FE.ZS",2010,7.2
"ARM","SP.M18.2024.FE.ZS",2009,..
"ARM","SP.M18.2024.FE.ZS",2008,..
"ASM","SP.M18.2024.FE.ZS",2016,..
"ASM","SP.M18.2024.FE.ZS",2015,..
"ASM","SP.M18.2024.FE.ZS",2014,..
"ASM","SP.M18.2024.FE.ZS",2013,..
"ASM","SP.M18.2024.FE.ZS",2012,..
"ASM","SP.M18.2024.FE.ZS",2011,..
"ASM","SP.M18.2024.FE.ZS",2010,..
"ASM","SP.M18.2024.FE.ZS",2009,..
"ASM","SP.M18.2024.FE.ZS",2008,..
"ATG","SP.M18.2024.FE.ZS",2016,..
"ATG","SP.M18.2024.FE.ZS",2015,..
"ATG","SP.M18.2024.FE.ZS",2014,..
"ATG","SP.M18.2024.FE.ZS",2013,..
