"Country Code","Series Code","Time","Value"
"ABW","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ABW","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ABW","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ABW","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ABW","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"AFG","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"AFG","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"AFG","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"AFG","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"AFG","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"AGO","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"AGO","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"AGO","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"AGO","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"AGO","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ALB","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ALB","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ALB","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ALB","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ALB","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"AND","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"AND","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"AND","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"AND","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"AND","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ARE","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ARE","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ARE","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ARE","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ARE","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ARG","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ARG","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ARG","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ARG","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ARG","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ARM","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ARM","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ARM","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ARM","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ARM","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ASM","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ASM","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ASM","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ASM","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ASM","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"ATG","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"ATG","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"ATG","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"ATG","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"ATG","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"AUS","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"AUS","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
"AUS","UIS.AFR.SCHBSP.1.PU.WELEC",2012,..
"AUS","UIS.AFR.SCHBSP.1.PU.WELEC",2011,..
"AUS","UIS.AFR.SCHBSP.1.PU.WELEC",2010,..
"AUT","UIS.AFR.SCHBSP.1.PU.WELEC",2014,..
"AUT","UIS.AFR.SCHBSP.1.PU.WELEC",2013,..
