"Country Code","Series Code","Time","Value"
"ABW","VC.IHR.PSRC.P5",2015,..
"ABW","VC.IHR.PSRC.P5",2014,..
"ABW","VC.IHR.PSRC.P5",2013,..
"ABW","VC.IHR.PSRC.P5",2012,..
"ABW","VC.IHR.PSRC.P5",2011,..
"ABW","VC.IHR.PSRC.P5",2010,3.9
"ABW","VC.IHR.PSRC.P5",2009,3.9
"ABW","VC.IHR.PSRC.P5",2008,4.9
"ABW","VC.IHR.PSRC.P5",2007,5.9
"ABW","VC.IHR.PSRC.P5",2006,9.9
"ABW","VC.IHR.PSRC.P5",2005,12
"ABW","VC.IHR.PSRC.P5",2004,2
"ABW","VC.IHR.PSRC.P5",2003,4.1
"ABW","VC.IHR.PSRC.P5",2002,5.3
"ABW","VC.IHR.PSRC.P5",2001,..
"ABW","VC.IHR.PSRC.P5",2000,..
"ABW","VC.IHR.PSRC.P5",1999,..
"ABW","VC.IHR.PSRC.P5",1998,..
"ABW","VC.IHR.PSRC.P5",1997,..
"ABW","VC.IHR.PSRC.P5",1996,..
"AFG","VC.IHR.PSRC.P5",2015,..
"AFG","VC.IHR.PSRC.P5",2014,..
"AFG","VC.IHR.PSRC.P5",2013,..
"AFG","VC.IHR.PSRC.P5",2012,6.6
"AFG","VC.IHR.PSRC.P5",2011,4.3
"AFG","VC.IHR.PSRC.P5",2010,3.5
"AFG","VC.IHR.PSRC.P5",2009,4.1
"AFG","VC.IHR.PSRC.P5",2008,..
"AFG","VC.IHR.PSRC.P5",2007,..
"AFG","VC.IHR.PSRC.P5",2006,..
"AFG","VC.IHR.PSRC.P5",2005,..
"AFG","VC.IHR.PSRC.P5",2004,..
"AFG","VC.IHR.PSRC.P5",2003,..
"AFG","VC.IHR.PSRC.P5",2002,..
"AFG","VC.IHR.PSRC.P5",2001,..
"AFG","VC.IHR.PSRC.P5",2000,..
"AFG","VC.IHR.PSRC.P5",1999,..
"AFG","VC.IHR.PSRC.P5",1998,..
"AFG","VC.IHR.PSRC.P5",1997,..
"AFG","VC.IHR.PSRC.P5",1996,..
"AGO","VC.IHR.PSRC.P5",2015,9.6
"AGO","VC.IHR.PSRC.P5",2014,..
"AGO","VC.IHR.PSRC.P5",2013,..
"AGO","VC.IHR.PSRC.P5",2012,..
"AGO","VC.IHR.PSRC.P5",2011,..
"AGO","VC.IHR.PSRC.P5",2010,10.5
"AGO","VC.IHR.PSRC.P5",2009,..
"AGO","VC.IHR.PSRC.P5",2008,..
"AGO","VC.IHR.PSRC.P5",2007,..
"AGO","VC.IHR.PSRC.P5",2006,..
"AGO","VC.IHR.PSRC.P5",2005,11.5
"AGO","VC.IHR.PSRC.P5",2004,..
"AGO","VC.IHR.PSRC.P5",2003,..
"AGO","VC.IHR.PSRC.P5",2002,..
"AGO","VC.IHR.PSRC.P5",2001,..
"AGO","VC.IHR.PSRC.P5",2000,..
"AGO","VC.IHR.PSRC.P5",1999,..
"AGO","VC.IHR.PSRC.P5",1998,..
"AGO","VC.IHR.PSRC.P5",1997,..
"AGO","VC.IHR.PSRC.P5",1996,..
"ALB","VC.IHR.PSRC.P5",2015,2.3
"ALB","VC.IHR.PSRC.P5",2014,4
"ALB","VC.IHR.PSRC.P5",2013,4.3
"ALB","VC.IHR.PSRC.P5",2012,5.5
"ALB","VC.IHR.PSRC.P5",2011,4.9
"ALB","VC.IHR.PSRC.P5",2010,4.4
"ALB","VC.IHR.PSRC.P5",2009,2.9
"ALB","VC.IHR.PSRC.P5",2008,3.1
"ALB","VC.IHR.PSRC.P5",2007,3.5
"ALB","VC.IHR.PSRC.P5",2006,3.1
"ALB","VC.IHR.PSRC.P5",2005,5
"ALB","VC.IHR.PSRC.P5",2004,..
"ALB","VC.IHR.PSRC.P5",2003,..
"ALB","VC.IHR.PSRC.P5",2002,..
"ALB","VC.IHR.PSRC.P5",2001,..
"ALB","VC.IHR.PSRC.P5",2000,..
"ALB","VC.IHR.PSRC.P5",1999,16.1420237736862
"ALB","VC.IHR.PSRC.P5",1998,18.6097146607852
"ALB","VC.IHR.PSRC.P5",1997,49.8722145785992
"ALB","VC.IHR.PSRC.P5",1996,7.96762317768731
"AND","VC.IHR.PSRC.P5",2015,0
"AND","VC.IHR.PSRC.P5",2014,0
"AND","VC.IHR.PSRC.P5",2013,0
"AND","VC.IHR.PSRC.P5",2012,0
"AND","VC.IHR.PSRC.P5",2011,1.2
"AND","VC.IHR.PSRC.P5",2010,1.2
"AND","VC.IHR.PSRC.P5",2009,1.2
"AND","VC.IHR.PSRC.P5",2008,1.2
"AND","VC.IHR.PSRC.P5",2007,0
"AND","VC.IHR.PSRC.P5",2006,..
"AND","VC.IHR.PSRC.P5",2005,..
"AND","VC.IHR.PSRC.P5",2004,1.3
"AND","VC.IHR.PSRC.P5",2003,..
"AND","VC.IHR.PSRC.P5",2002,..
"AND","VC.IHR.PSRC.P5",2001,..
"AND","VC.IHR.PSRC.P5",2000,..
"AND","VC.IHR.PSRC.P5",1999,..
"AND","VC.IHR.PSRC.P5",1998,..
"AND","VC.IHR.PSRC.P5",1997,..
"AND","VC.IHR.PSRC.P5",1996,..
"ARE","VC.IHR.PSRC.P5",2015,0.7
"ARE","VC.IHR.PSRC.P5",2014,0.7
"ARE","VC.IHR.PSRC.P5",2013,0.6
"ARE","VC.IHR.PSRC.P5",2012,0.8
"ARE","VC.IHR.PSRC.P5",2011,0.6
"ARE","VC.IHR.PSRC.P5",2010,0.8
"ARE","VC.IHR.PSRC.P5",2009,..
"ARE","VC.IHR.PSRC.P5",2008,..
"ARE","VC.IHR.PSRC.P5",2007,..
"ARE","VC.IHR.PSRC.P5",2006,..
"ARE","VC.IHR.PSRC.P5",2005,..
"ARE","VC.IHR.PSRC.P5",2004,..
"ARE","VC.IHR.PSRC.P5",2003,..
"ARE","VC.IHR.PSRC.P5",2002,..
"ARE","VC.IHR.PSRC.P5",2001,..
"ARE","VC.IHR.PSRC.P5",2000,..
"ARE","VC.IHR.PSRC.P5",1999,..
"ARE","VC.IHR.PSRC.P5",1998,..
"ARE","VC.IHR.PSRC.P5",1997,..
"ARE","VC.IHR.PSRC.P5",1996,..
"ARG","VC.IHR.PSRC.P5",2015,6.5
"ARG","VC.IHR.PSRC.P5",2014,7.5
"ARG","VC.IHR.PSRC.P5",2013,..
"ARG","VC.IHR.PSRC.P5",2012,..
"ARG","VC.IHR.PSRC.P5",2011,..
"ARG","VC.IHR.PSRC.P5",2010,..
"ARG","VC.IHR.PSRC.P5",2009,..
"ARG","VC.IHR.PSRC.P5",2008,..
"ARG","VC.IHR.PSRC.P5",2007,..
"ARG","VC.IHR.PSRC.P5",2006,..
"ARG","VC.IHR.PSRC.P5",2005,..
"ARG","VC.IHR.PSRC.P5",2004,..
"ARG","VC.IHR.PSRC.P5",2003,..
"ARG","VC.IHR.PSRC.P5",2002,..
"ARG","VC.IHR.PSRC.P5",2001,..
"ARG","VC.IHR.PSRC.P5",2000,..
"ARG","VC.IHR.PSRC.P5",1999,7.30138168796505
"ARG","VC.IHR.PSRC.P5",1998,7.21468335012147
"ARG","VC.IHR.PSRC.P5",1997,9.14183533726191
"ARG","VC.IHR.PSRC.P5",1996,8.50452118312994
"ARM","VC.IHR.PSRC.P5",2015,2.5
"ARM","VC.IHR.PSRC.P5",2014,2.4
"ARM","VC.IHR.PSRC.P5",2013,2
"ARM","VC.IHR.PSRC.P5",2012,2.2
"ARM","VC.IHR.PSRC.P5",2011,2.4
"ARM","VC.IHR.PSRC.P5",2010,1.9
"ARM","VC.IHR.PSRC.P5",2009,3.3
"ARM","VC.IHR.PSRC.P5",2008,3.3
"ARM","VC.IHR.PSRC.P5",2007,2.6
"ARM","VC.IHR.PSRC.P5",2006,2.6
"ARM","VC.IHR.PSRC.P5",2005,1.9
"ARM","VC.IHR.PSRC.P5",2004,2.7
"ARM","VC.IHR.PSRC.P5",2003,..
"ARM","VC.IHR.PSRC.P5",2002,..
"ARM","VC.IHR.PSRC.P5",2001,..
"ARM","VC.IHR.PSRC.P5",2000,..
"ARM","VC.IHR.PSRC.P5",1999,2.91203329813009
"ARM","VC.IHR.PSRC.P5",1998,2.99121836183514
"ARM","VC.IHR.PSRC.P5",1997,3.18995953855321
"ARM","VC.IHR.PSRC.P5",1996,3.59373743965122
"ASM","VC.IHR.PSRC.P5",2015,..
"ASM","VC.IHR.PSRC.P5",2014,..
"ASM","VC.IHR.PSRC.P5",2013,..
"ASM","VC.IHR.PSRC.P5",2012,..
"ASM","VC.IHR.PSRC.P5",2011,..
"ASM","VC.IHR.PSRC.P5",2010,..
"ASM","VC.IHR.PSRC.P5",2009,..
"ASM","VC.IHR.PSRC.P5",2008,..
"ASM","VC.IHR.PSRC.P5",2007,..
"ASM","VC.IHR.PSRC.P5",2006,..
"ASM","VC.IHR.PSRC.P5",2005,..
"ASM","VC.IHR.PSRC.P5",2004,..
"ASM","VC.IHR.PSRC.P5",2003,..
"ASM","VC.IHR.PSRC.P5",2002,..
"ASM","VC.IHR.PSRC.P5",2001,..
"ASM","VC.IHR.PSRC.P5",2000,..
"ASM","VC.IHR.PSRC.P5",1999,..
"ASM","VC.IHR.PSRC.P5",1998,..
"ASM","VC.IHR.PSRC.P5",1997,..
"ASM","VC.IHR.PSRC.P5",1996,..
"ATG","VC.IHR.PSRC.P5",2015,..
"ATG","VC.IHR.PSRC.P5",2014,..
"ATG","VC.IHR.PSRC.P5",2013,..
"ATG","VC.IHR.PSRC.P5",2012,11.2
"ATG","VC.IHR.PSRC.P5",2011,..
"ATG","VC.IHR.PSRC.P5",2010,6.9
"ATG","VC.IHR.PSRC.P5",2009,18.5
"ATG","VC.IHR.PSRC.P5",2008,18.7
"ATG","VC.IHR.PSRC.P5",2007,20.1
"ATG","VC.IHR.PSRC.P5",2006,13.2
"ATG","VC.IHR.PSRC.P5",2005,3.6
"ATG","VC.IHR.PSRC.P5",2004,4.9
"ATG","VC.IHR.PSRC.P5",2003,6.2
"ATG","VC.IHR.PSRC.P5",2002,6.2
"ATG","VC.IHR.PSRC.P5",2001,8.9
"ATG","VC.IHR.PSRC.P5",2000,6.4
"ATG","VC.IHR.PSRC.P5",1999,..
"ATG","VC.IHR.PSRC.P5",1998,..
"ATG","VC.IHR.PSRC.P5",1997,..
"ATG","VC.IHR.PSRC.P5",1996,..
