"Country Code","Series Code","Time","Value"
"ABW","IC.FRM.FEMO.ZS",2017,..
"ABW","IC.FRM.FEMO.ZS",2016,..
"ABW","IC.FRM.FEMO.ZS",2015,..
"ABW","IC.FRM.FEMO.ZS",2014,..
"ABW","IC.FRM.FEMO.ZS",2013,..
"ABW","IC.FRM.FEMO.ZS",2012,..
"ABW","IC.FRM.FEMO.ZS",2011,..
"ABW","IC.FRM.FEMO.ZS",2010,..
"AFG","IC.FRM.FEMO.ZS",2017,..
"AFG","IC.FRM.FEMO.ZS",2016,..
"AFG","IC.FRM.FEMO.ZS",2015,..
"AFG","IC.FRM.FEMO.ZS",2014,2.2
"AFG","IC.FRM.FEMO.ZS",2013,..
"AFG","IC.FRM.FEMO.ZS",2012,..
"AFG","IC.FRM.FEMO.ZS",2011,..
"AFG","IC.FRM.FEMO.ZS",2010,..
"AGO","IC.FRM.FEMO.ZS",2017,..
"AGO","IC.FRM.FEMO.ZS",2016,..
"AGO","IC.FRM.FEMO.ZS",2015,..
"AGO","IC.FRM.FEMO.ZS",2014,..
"AGO","IC.FRM.FEMO.ZS",2013,..
"AGO","IC.FRM.FEMO.ZS",2012,..
"AGO","IC.FRM.FEMO.ZS",2011,..
"AGO","IC.FRM.FEMO.ZS",2010,56.6
"ALB","IC.FRM.FEMO.ZS",2017,..
"ALB","IC.FRM.FEMO.ZS",2016,..
"ALB","IC.FRM.FEMO.ZS",2015,..
"ALB","IC.FRM.FEMO.ZS",2014,..
"ALB","IC.FRM.FEMO.ZS",2013,12.5
"ALB","IC.FRM.FEMO.ZS",2012,..
"ALB","IC.FRM.FEMO.ZS",2011,..
"ALB","IC.FRM.FEMO.ZS",2010,..
"AND","IC.FRM.FEMO.ZS",2017,..
"AND","IC.FRM.FEMO.ZS",2016,..
"AND","IC.FRM.FEMO.ZS",2015,..
"AND","IC.FRM.FEMO.ZS",2014,..
"AND","IC.FRM.FEMO.ZS",2013,..
"AND","IC.FRM.FEMO.ZS",2012,..
"AND","IC.FRM.FEMO.ZS",2011,..
"AND","IC.FRM.FEMO.ZS",2010,..
"ARE","IC.FRM.FEMO.ZS",2017,..
"ARE","IC.FRM.FEMO.ZS",2016,..
"ARE","IC.FRM.FEMO.ZS",2015,..
"ARE","IC.FRM.FEMO.ZS",2014,..
"ARE","IC.FRM.FEMO.ZS",2013,..
"ARE","IC.FRM.FEMO.ZS",2012,..
"ARE","IC.FRM.FEMO.ZS",2011,..
"ARE","IC.FRM.FEMO.ZS",2010,..
"ARG","IC.FRM.FEMO.ZS",2017,..
"ARG","IC.FRM.FEMO.ZS",2016,..
"ARG","IC.FRM.FEMO.ZS",2015,..
"ARG","IC.FRM.FEMO.ZS",2014,..
"ARG","IC.FRM.FEMO.ZS",2013,..
"ARG","IC.FRM.FEMO.ZS",2012,..
"ARG","IC.FRM.FEMO.ZS",2011,..
"ARG","IC.FRM.FEMO.ZS",2010,38
"ARM","IC.FRM.FEMO.ZS",2017,..
"ARM","IC.FRM.FEMO.ZS",2016,..
"ARM","IC.FRM.FEMO.ZS",2015,..
"ARM","IC.FRM.FEMO.ZS",2014,..
"ARM","IC.FRM.FEMO.ZS",2013,25.3
"ARM","IC.FRM.FEMO.ZS",2012,..
"ARM","IC.FRM.FEMO.ZS",2011,..
"ARM","IC.FRM.FEMO.ZS",2010,..
"ASM","IC.FRM.FEMO.ZS",2017,..
"ASM","IC.FRM.FEMO.ZS",2016,..
"ASM","IC.FRM.FEMO.ZS",2015,..
"ASM","IC.FRM.FEMO.ZS",2014,..
"ASM","IC.FRM.FEMO.ZS",2013,..
"ASM","IC.FRM.FEMO.ZS",2012,..
"ASM","IC.FRM.FEMO.ZS",2011,..
"ASM","IC.FRM.FEMO.ZS",2010,..
"ATG","IC.FRM.FEMO.ZS",2017,..
"ATG","IC.FRM.FEMO.ZS",2016,..
"ATG","IC.FRM.FEMO.ZS",2015,..
"ATG","IC.FRM.FEMO.ZS",2014,..
"ATG","IC.FRM.FEMO.ZS",2013,..
"ATG","IC.FRM.FEMO.ZS",2012,..
"ATG","IC.FRM.FEMO.ZS",2011,..
"ATG","IC.FRM.FEMO.ZS",2010,21.3
"AUS","IC.FRM.FEMO.ZS",2017,..
"AUS","IC.FRM.FEMO.ZS",2016,..
"AUS","IC.FRM.FEMO.ZS",2015,..
"AUS","IC.FRM.FEMO.ZS",2014,..
"AUS","IC.FRM.FEMO.ZS",2013,..
"AUS","IC.FRM.FEMO.ZS",2012,..
"AUS","IC.FRM.FEMO.ZS",2011,..
"AUS","IC.FRM.FEMO.ZS",2010,..
"AUT","IC.FRM.FEMO.ZS",2017,..
"AUT","IC.FRM.FEMO.ZS",2016,..
"AUT","IC.FRM.FEMO.ZS",2015,..
"AUT","IC.FRM.FEMO.ZS",2014,..
"AUT","IC.FRM.FEMO.ZS",2013,..
"AUT","IC.FRM.FEMO.ZS",2012,..
"AUT","IC.FRM.FEMO.ZS",2011,..
"AUT","IC.FRM.FEMO.ZS",2010,..
"AZE","IC.FRM.FEMO.ZS",2017,..
"AZE","IC.FRM.FEMO.ZS",2016,..
"AZE","IC.FRM.FEMO.ZS",2015,..
"AZE","IC.FRM.FEMO.ZS",2014,..
"AZE","IC.FRM.FEMO.ZS",2013,4.5
"AZE","IC.FRM.FEMO.ZS",2012,..
"AZE","IC.FRM.FEMO.ZS",2011,..
"AZE","IC.FRM.FEMO.ZS",2010,..
"BDI","IC.FRM.FEMO.ZS",2017,..
"BDI","IC.FRM.FEMO.ZS",2016,..
"BDI","IC.FRM.FEMO.ZS",2015,..
"BDI","IC.FRM.FEMO.ZS",2014,44
"BDI","IC.FRM.FEMO.ZS",2013,..
"BDI","IC.FRM.FEMO.ZS",2012,..
"BDI","IC.FRM.FEMO.ZS",2011,..
"BDI","IC.FRM.FEMO.ZS",2010,..
"BEL","IC.FRM.FEMO.ZS",2017,..
"BEL","IC.FRM.FEMO.ZS",2016,..
"BEL","IC.FRM.FEMO.ZS",2015,..
"BEL","IC.FRM.FEMO.ZS",2014,..
"BEL","IC.FRM.FEMO.ZS",2013,..
"BEL","IC.FRM.FEMO.ZS",2012,..
"BEL","IC.FRM.FEMO.ZS",2011,..
"BEL","IC.FRM.FEMO.ZS",2010,..
"BEN","IC.FRM.FEMO.ZS",2017,..
"BEN","IC.FRM.FEMO.ZS",2016,36.7
"BEN","IC.FRM.FEMO.ZS",2015,..
"BEN","IC.FRM.FEMO.ZS",2014,..
"BEN","IC.FRM.FEMO.ZS",2013,..
"BEN","IC.FRM.FEMO.ZS",2012,..
