"Country Code","Series Code","Time","Value"
"ABW","FX.OWN.TOTL.ZS",2017,..
"AFG","FX.OWN.TOTL.ZS",2017,14.8933124542236
"AGO","FX.OWN.TOTL.ZS",2017,..
"ALB","FX.OWN.TOTL.ZS",2017,40.0151710510254
"AND","FX.OWN.TOTL.ZS",2017,..
"ARE","FX.OWN.TOTL.ZS",2017,88.2103881835938
"ARG","FX.OWN.TOTL.ZS",2017,48.7084884643555
"ARM","FX.OWN.TOTL.ZS",2017,47.7590179443359
"ASM","FX.OWN.TOTL.ZS",2017,..
"ATG","FX.OWN.TOTL.ZS",2017,..
"AUS","FX.OWN.TOTL.ZS",2017,99.5193710327148
"AUT","FX.OWN.TOTL.ZS",2017,98.1636657714844
"AZE","FX.OWN.TOTL.ZS",2017,28.5712032318115
"BDI","FX.OWN.TOTL.ZS",2017,..
"BEL","FX.OWN.TOTL.ZS",2017,98.6383209228516
"BEN","FX.OWN.TOTL.ZS",2017,38.4892234802246
"BFA","FX.OWN.TOTL.ZS",2017,43.1599922180176
"BGD","FX.OWN.TOTL.ZS",2017,50.0469131469727
"BGR","FX.OWN.TOTL.ZS",2017,72.2040328979492
"BHR","FX.OWN.TOTL.ZS",2017,82.6128463745117
"BHS","FX.OWN.TOTL.ZS",2017,..
"BIH","FX.OWN.TOTL.ZS",2017,58.8434982299805
"BLR","FX.OWN.TOTL.ZS",2017,81.1558837890625
"BLZ","FX.OWN.TOTL.ZS",2017,..
"BMU","FX.OWN.TOTL.ZS",2017,..
"BOL","FX.OWN.TOTL.ZS",2017,54.4050559997559
"BRA","FX.OWN.TOTL.ZS",2017,70.0439453125
"BRB","FX.OWN.TOTL.ZS",2017,..
"BRN","FX.OWN.TOTL.ZS",2017,..
"BTN","FX.OWN.TOTL.ZS",2017,..
"BWA","FX.OWN.TOTL.ZS",2017,51.0324554443359
"CAF","FX.OWN.TOTL.ZS",2017,13.745945930481
"CAN","FX.OWN.TOTL.ZS",2017,99.7268829345703
"CHE","FX.OWN.TOTL.ZS",2017,98.4296646118164
"CHI","FX.OWN.TOTL.ZS",2017,..
"CHL","FX.OWN.TOTL.ZS",2017,74.3492431640625
"CHN","FX.OWN.TOTL.ZS",2017,80.229118347168
"CIV","FX.OWN.TOTL.ZS",2017,41.3309555053711
"CMR","FX.OWN.TOTL.ZS",2017,34.5907897949219
"COD","FX.OWN.TOTL.ZS",2017,25.8256759643555
"COG","FX.OWN.TOTL.ZS",2017,26.0927505493164
"COL","FX.OWN.TOTL.ZS",2017,45.7592277526855
"COM","FX.OWN.TOTL.ZS",2017,..
"CPV","FX.OWN.TOTL.ZS",2017,..
"CRI","FX.OWN.TOTL.ZS",2017,67.8383560180664
"CUB","FX.OWN.TOTL.ZS",2017,..
"CUW","FX.OWN.TOTL.ZS",2017,..
"CYM","FX.OWN.TOTL.ZS",2017,..
"CYP","FX.OWN.TOTL.ZS",2017,88.7157592773438
"CZE","FX.OWN.TOTL.ZS",2017,80.9922637939453
"DEU","FX.OWN.TOTL.ZS",2017,99.1411895751953
"DJI","FX.OWN.TOTL.ZS",2017,..
"DMA","FX.OWN.TOTL.ZS",2017,..
"DNK","FX.OWN.TOTL.ZS",2017,99.9173736572266
"DOM","FX.OWN.TOTL.ZS",2017,56.2391929626465
"DZA","FX.OWN.TOTL.ZS",2017,42.7766265869141
"ECU","FX.OWN.TOTL.ZS",2017,51.2460174560547
"EGY","FX.OWN.TOTL.ZS",2017,32.7843589782715
"ERI","FX.OWN.TOTL.ZS",2017,..
"ESP","FX.OWN.TOTL.ZS",2017,93.7557067871094
"EST","FX.OWN.TOTL.ZS",2017,97.9939727783203
"ETH","FX.OWN.TOTL.ZS",2017,34.8275680541992
"FIN","FX.OWN.TOTL.ZS",2017,99.7854156494141
"FJI","FX.OWN.TOTL.ZS",2017,..
"FRA","FX.OWN.TOTL.ZS",2017,94.0040435791016
"FRO","FX.OWN.TOTL.ZS",2017,..
"FSM","FX.OWN.TOTL.ZS",2017,..
"GAB","FX.OWN.TOTL.ZS",2017,58.6019973754883
"GBR","FX.OWN.TOTL.ZS",2017,96.3663177490234
"GEO","FX.OWN.TOTL.ZS",2017,61.2304458618164
"GHA","FX.OWN.TOTL.ZS",2017,57.7175254821777
"GIB","FX.OWN.TOTL.ZS",2017,..
"GIN","FX.OWN.TOTL.ZS",2017,23.4860343933105
"GMB","FX.OWN.TOTL.ZS",2017,..
"GNB","FX.OWN.TOTL.ZS",2017,..
"GNQ","FX.OWN.TOTL.ZS",2017,..
"GRC","FX.OWN.TOTL.ZS",2017,85.4665222167969
"GRD","FX.OWN.TOTL.ZS",2017,..
"GRL","FX.OWN.TOTL.ZS",2017,..
"GTM","FX.OWN.TOTL.ZS",2017,44.1070098876953
"GUM","FX.OWN.TOTL.ZS",2017,..
"GUY","FX.OWN.TOTL.ZS",2017,..
"HKG","FX.OWN.TOTL.ZS",2017,95.2832565307617
"HND","FX.OWN.TOTL.ZS",2017,45.3429718017578
"HRV","FX.OWN.TOTL.ZS",2017,86.1434555053711
"HTI","FX.OWN.TOTL.ZS",2017,32.6211853027344
"HUN","FX.OWN.TOTL.ZS",2017,74.9449691772461
"IDN","FX.OWN.TOTL.ZS",2017,48.8574523925781
"IMN","FX.OWN.TOTL.ZS",2017,..
"IND","FX.OWN.TOTL.ZS",2017,79.8753280639648
"IRL","FX.OWN.TOTL.ZS",2017,95.3404541015625
"IRN","FX.OWN.TOTL.ZS",2017,93.9819183349609
"IRQ","FX.OWN.TOTL.ZS",2017,22.6651515960693
"ISL","FX.OWN.TOTL.ZS",2017,..
"ISR","FX.OWN.TOTL.ZS",2017,92.8149642944336
"ITA","FX.OWN.TOTL.ZS",2017,93.7850189208984
"JAM","FX.OWN.TOTL.ZS",2017,..
"JOR","FX.OWN.TOTL.ZS",2017,42.4930229187012
"JPN","FX.OWN.TOTL.ZS",2017,98.2433929443359
"KAZ","FX.OWN.TOTL.ZS",2017,58.6975326538086
"KEN","FX.OWN.TOTL.ZS",2017,81.5675659179688
"KGZ","FX.OWN.TOTL.ZS",2017,39.9420013427734
"KHM","FX.OWN.TOTL.ZS",2017,21.6717834472656
"KIR","FX.OWN.TOTL.ZS",2017,..
"KNA","FX.OWN.TOTL.ZS",2017,..
"KOR","FX.OWN.TOTL.ZS",2017,94.8510131835938
"KWT","FX.OWN.TOTL.ZS",2017,79.8401565551758
"LAO","FX.OWN.TOTL.ZS",2017,29.05641746521
"LBN","FX.OWN.TOTL.ZS",2017,44.7514228820801
"LBR","FX.OWN.TOTL.ZS",2017,35.7138404846191
"LBY","FX.OWN.TOTL.ZS",2017,65.6675186157227
"LCA","FX.OWN.TOTL.ZS",2017,..
"LIE","FX.OWN.TOTL.ZS",2017,..
"LKA","FX.OWN.TOTL.ZS",2017,73.6464614868164
"LSO","FX.OWN.TOTL.ZS",2017,45.5638160705566
"LTU","FX.OWN.TOTL.ZS",2017,82.8838500976563
"LUX","FX.OWN.TOTL.ZS",2017,98.7678527832031
"LVA","FX.OWN.TOTL.ZS",2017,93.2224731445313
"MAC","FX.OWN.TOTL.ZS",2017,..
"MAF","FX.OWN.TOTL.ZS",2017,..
"MAR","FX.OWN.TOTL.ZS",2017,28.6444606781006
"MCO","FX.OWN.TOTL.ZS",2017,..
"MDA","FX.OWN.TOTL.ZS",2017,43.7856521606445
"MDG","FX.OWN.TOTL.ZS",2017,17.8678703308105
"MDV","FX.OWN.TOTL.ZS",2017,..
"MEX","FX.OWN.TOTL.ZS",2017,36.9319190979004
"MHL","FX.OWN.TOTL.ZS",2017,..
"MKD","FX.OWN.TOTL.ZS",2017,76.5687713623047
"MLI","FX.OWN.TOTL.ZS",2017,35.4166793823242
"MLT","FX.OWN.TOTL.ZS",2017,97.3629150390625
"MMR","FX.OWN.TOTL.ZS",2017,25.9922981262207
"MNE","FX.OWN.TOTL.ZS",2017,68.3617935180664
"MNG","FX.OWN.TOTL.ZS",2017,92.9711685180664
"MNP","FX.OWN.TOTL.ZS",2017,..
"MOZ","FX.OWN.TOTL.ZS",2017,41.6701049804688
"MRT","FX.OWN.TOTL.ZS",2017,20.8725070953369
"MUS","FX.OWN.TOTL.ZS",2017,89.842529296875
"MWI","FX.OWN.TOTL.ZS",2017,33.7139320373535
"MYS","FX.OWN.TOTL.ZS",2017,85.34375
"NAM","FX.OWN.TOTL.ZS",2017,80.6334991455078
"NCL","FX.OWN.TOTL.ZS",2017,..
"NER","FX.OWN.TOTL.ZS",2017,15.5232448577881
